id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng,chair
15,銀座松屋通り店 | 喫茶室ルノアール ,東京都,中央区,銀座3-3-11稲垣ビル2F,地下鉄銀座線銀座駅Ａ9出口徒歩2分松屋通りと銀座レンガ通りの交差地点,03-3567-7266,,https://www.ginza-renoir.co.jp/shopsearch/shops/view/100,TRUE,TRUE,TRUE,FALSE,35.6727135,139.7651481,"55席
(禁煙:27/喫煙:28)"
16,御徒町南口駅前店 | 喫茶室ルノアール ,東京都,台東区,上野3-27-1十仁タワー2F,JR御徒町駅南口を出て、右線路沿い徒歩1分,03-3836-1211,"平日 ：7：30-23：00
土曜日：8：00-23：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/72,TRUE,TRUE,TRUE,FALSE,35.7071379,139.774374,"81席
(禁煙:37/喫煙:44)"
17,高円寺北口駅前店 | 喫茶室ルノアール,東京都,杉並区,高円寺北2-4-4一栄ビル2F,JR高円寺駅北口を出てロータリー右手前,03-3336-1264,"平日 ：7：30-23：00
土曜日：8：00-23：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/49,TRUE,TRUE,TRUE,FALSE,35.705825,139.650527,"180席
(禁煙:75/喫煙:105)"
18,高田馬場1丁目店 | 喫茶室ルノアール,東京都,新宿区,高田馬場1-34-12竹内ビル1F,JR高田馬場駅早稲田口徒歩2分ビッグボックス裏1階,03-3200-6834,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/192,TRUE,TRUE,TRUE,TRUE,35.7119775,139.7042623,"113席
(禁煙:57/喫煙:56)"
19,高田馬場2丁目店 | 喫茶室ルノアール,東京都,新宿区,高田馬場2-18-6柳屋ビル1F,JR高田馬場駅東口駅前ロータリーから、早稲田通りを横断し直進徒歩2分,03-3209-1727,"平日 ：7：30-23：00
土曜日：8：00-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/21,TRUE,TRUE,TRUE,FALSE,35.7139814,139.7049787,"88席
(禁煙:50/喫煙:38)"
20,喫茶室ルノアール 三鷹北口駅前店,東京都,武蔵野市,中町1-6-7朝日生命ビル1F及び2F,JR三鷹駅北口より徒歩0分ロータリー左向こう,042-253-0958,"平日 ：7：00-22：00
金曜日：7：00-23：00
土曜日：7：00-23：00
日祝日：7：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/81,TRUE,TRUE,TRUE,FALSE,35.7037322,139.5604051,"97席
(禁煙:55/喫煙:42)"
21,四谷店 | 喫茶室ルノアール,東京都,新宿区,四谷1-3-22,JR四谷駅四谷口より徒歩2分新みち通り入口すぐ左,03-3351-1052,"平日 ：7：30-23：00
金曜日：7：30-23：30
土曜日：7：30-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/85,TRUE,TRUE,TRUE,FALSE,35.6863529,139.7290972,"90席
(禁煙:40/喫煙:50)"
22,市ヶ谷駅前店 | 喫茶室ルノアール,東京都,千代田区,五番町4-2東プレビル1F,JR総武線市ヶ谷駅から新坂を上り徒歩2分右側,03-3263-5980,"平日 ：7：30-23：00
土曜日：8：00-22：00
日祝日：8：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/42,TRUE,TRUE,TRUE,FALSE,35.6903057,139.7354951,
23,市ヶ谷外堀通り店 | 喫茶室ルノアール,東京都,新宿区,市谷田町1-3片倉ビル2F,JR総武線市ヶ谷駅から市ヶ谷橋を渡り市谷見附交差点を右に曲がりすぐ左手2階,03-5225-7665,"平日 ：7：30-23：00
土曜日：8：00-22：00
日祝日：9：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/22,TRUE,TRUE,TRUE,FALSE,35.6927191,139.7354449,"76席
(禁煙:30/喫煙:46)"
24,芝大門店 | 喫茶室ルノアール ,東京都,港区,芝大門2-3-1常泉ビル2F,JR浜松町駅北口改札出て左手東京タワー方面徒歩3分マクドナルド2階,03-3431-9147,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/19,TRUE,TRUE,TRUE,FALSE,35.6566678,139.7538479,"78席
(禁煙:31/喫煙:47)"
25,秋葉原店 | 喫茶室ルノアール ,東京都,千代田区,外神田1-11-6小暮ビル2F,JR秋葉原駅電気街口出て中央通りソフマップ本館角交差点すぐ徒歩3分,03-3253-2773,"平日 ：8：00-22：00
土曜日：8：00-22：00
日祝日：8：00-21：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/59,TRUE,TRUE,TRUE,FALSE,35.6994773,139.7709787,"97席
(禁煙:42/喫煙:55)"
26,秋葉原電気街口店 | 喫茶室ルノアール ,東京都,千代田区,外神田1-18-19新秋葉原ビルB1F,JR秋葉原駅電気街口徒歩約1分,03-5577-5307,全日: 7:30-22:00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/68,TRUE,TRUE,TRUE,FALSE,35.698739,139.771997,
27,渋谷シオノギビル店 | 喫茶室ルノアール ,東京都,渋谷区,渋谷2-17-5シオノギ渋谷ビル2F,JR渋谷駅東口徒歩１分,03-5469-0850,"平日 ：7：30-22：00
木～金：7：30-23：00
土曜日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/67,TRUE,TRUE,TRUE,FALSE,35.6590538,139.7044202,
28,渋谷宮下公園店 | 喫茶室ルノアール ,東京都,渋谷区,渋谷1-16-14渋谷地下鉄ビル2F,JR渋谷駅東口徒歩3分宮下公園前,03-3400-5413,"平日 ：8：00-23：00
土曜日：8：00-23：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/118,TRUE,TRUE,TRUE,FALSE,35.6615867,139.702755,
29,渋谷東急ハンズ前店 | 喫茶室ルノアール ,東京都,渋谷区,宇田川町36-2ノアビル2F,JR渋谷駅ハチ公口徒歩５分東急ハンズ横井の頭通り沿い2階,03-3464-4863,"平日 ：8：00-23：00
土曜日：8：00-23：00
日祝日：9：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/70,TRUE,TRUE,TRUE,FALSE,35.6620215,139.6972095,
30,渋谷南口店 | 喫茶室ルノアール ,東京都,渋谷区,桜丘町15-15NKG東京第二ビル2F,JR渋谷駅南口徒歩３分桜ヶ丘中程,03-3461-7360,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-21：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/23,TRUE,TRUE,TRUE,FALSE,35.6560355,139.701548,
31,上野しのばず口店 | 喫茶室ルノアール ,東京都,台東区,上野4-10-7タツミビルB1F,JR上野駅しのばず口出口より徒歩2分中央通り,03-3835-4493,全日 ：8：00-22：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/99,TRUE,TRUE,TRUE,FALSE,35.710934,139.774339,"72席
(禁煙:19/喫煙:53)"
32,新橋サンルート店 | 喫茶室ルノアール ,東京都,港区,新橋4-10-2ホテルサンルート新橋2F,JR新橋駅烏森口から徒歩4分,03-5401-0734,"平日 ：7：00-23：00
土曜日：7：00-20：00
日祝日：7：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/11,TRUE,TRUE,TRUE,FALSE,35.664972,139.756334,"101席
(禁煙:40/喫煙:61)"
33,新橋汐留口駅前店 | 喫茶室ルノアール ,東京都,港区,新橋2-21-1新橋駅前ビル2号館1F,JR新橋駅汐留口出てすぐ,03-3571-3077,"平日 ：7：00-23：00
土曜日：7：00-23：00
日祝日：8：00-21：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/18,TRUE,TRUE,TRUE,FALSE,35.665539,139.7590186,
34,新宿3丁目ビッグスビル店 | 喫茶室ルノアール,東京都,新宿区,新宿2-19-1ビッグスビルB2F,都営地下鉄新宿3丁目駅徒歩分1分ビックスビル地下2階,03-5379-2766,"平日 ：8：00-22：30
土曜日：8：00-22：30
日祝日：9：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/103,TRUE,TRUE,TRUE,FALSE,35.691127,139.707678,
35,新宿TOHOシネマズ前店 | 喫茶室ルノアール ,東京都,新宿区,歌舞伎町1-14-4川新ビル2F,靖国通りからドンキホーテ角をセントラルロードに入り右手am/pmの2階,03-3200-2076,全日 ：8：00-23：30,https://www.ginza-renoir.co.jp/shopsearch/shops/view/36,TRUE,TRUE,TRUE,FALSE,35.6944748,139.7019669,"36席
(禁煙:0/喫煙:36)"
36,新宿アルタ横店 | 喫茶室ルノアール ,東京都,新宿区,新宿3-24-2アオキビルB1F,JR新宿駅東口徒歩1分新宿アルタ隣,03-3356-3738,"平日 ：7：00-23：30
土曜日：8：00-23：30
日祝日：8：00-23：30",https://www.ginza-renoir.co.jp/shopsearch/shops/view/66,TRUE,TRUE,TRUE,FALSE,35.692514,139.701353,"92席
(禁煙:54/喫煙:38)"
37,新宿ハルク横店 | 喫茶室ルノアール,東京都,新宿区,西新宿1-5-11三葉ビルB1F,JR新宿西口徒歩１分小田急ハルク横地下1階,03-5381-1885,"平日 ：7：30-23：30
土曜日：7：30-23：30
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/126,TRUE,TRUE,TRUE,FALSE,35.692765,139.698028,
38,新宿区役所横店 | 喫茶室ルノアール,東京都,新宿区,歌舞伎町1-3-5相模ビル1F及び2F,JR新宿駅東口徒歩7分 新宿区役所真裏,03-3209-6175,"平日 ：8：00-翌6：00
土曜日：8：00-翌6：00
日曜日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/6,TRUE,TRUE,TRUE,FALSE,35.694502,139.703548,"88席
(禁煙:52/喫煙:36)"
39,新宿小滝橋通り店 | 喫茶室ルノアール,東京都,新宿区,西新宿7-9-7新宿ニッカビル1F,JR新宿駅西口小滝橋通り馬場方面徒歩3分,03-3364-1618,"平日 ：7：30-22：30
土曜日：7：30-22：30
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/123,TRUE,TRUE,TRUE,FALSE,35.6949732,139.698061,"48席
(禁煙:24/喫煙:24)"
40,新宿西口1丁目店 | 喫茶室ルノアール,東京都,新宿区,西新宿1-4-1西新宿プリンスビルB1F,JR新宿西口徒歩2分,03-6279-4922,"月-土：7：30-23：30
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/50,TRUE,TRUE,TRUE,FALSE,35.692986,139.698931,
41,新宿西口エステックビル店 | 喫茶室ルノアール,東京都,新宿区,西新宿1-24-1エステック情報ビルB1F,JR新宿駅西口徒歩6分新宿中央公園方面地下道左手沿いエステック情報ビル地下1階,03-3348-1470,"平日 ：7：00-22：00
土曜日：8：00-22：00
日祝日：8：00-21：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/46,TRUE,TRUE,TRUE,FALSE,35.690348,139.695967,"68席
(禁煙:32/喫煙:36)"
42,新宿西口駅前店 | 喫茶室ルノアール,東京都,新宿区,西新宿1-17-1日本生命西新宿ビル2F,JR新宿南口徒歩3分甲州街道沿いファーストキッチン裏手,03-3348-5761,"平日 ：7：30-23：30
土曜日：7：30-23：30
日祝日：7：30-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/87,TRUE,TRUE,TRUE,FALSE,35.6891512,139.6983967,"136席
(禁煙:72/喫煙:64)"
43,新宿大ガード店 | 喫茶室ルノアール,東京都,新宿区,西新宿7-1-1新宿カレイドビル2F,JR新宿駅西口大ガードスグ横,03-3363-1929,全日：7：30-23：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/120,TRUE,TRUE,TRUE,FALSE,35.6942031,139.6991945,"84席
(禁煙:36/喫煙:48)"
44,新宿南口ルミネ前店 | 喫茶室ルノアール,東京都,新宿区,西新宿1-18-1小川ビルB1F,JR新宿南口徒歩3分甲州街道沿いファーストキッチン横地下１階,03-5323-3117,全日 ：8：00-23：30,https://www.ginza-renoir.co.jp/shopsearch/shops/view/73,TRUE,TRUE,TRUE,FALSE,35.688957,139.698613,"61席
(禁煙:43/喫煙:18)"
45,新宿南口甲州街道店 | 喫茶室ルノアール,東京都,新宿区,西新宿1-19-5新宿幸容ビルB1F,JR新宿南口徒歩5分甲州街道沿い,03-5381-5660,全日 ：7：30-23：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/88,TRUE,TRUE,TRUE,FALSE,35.688215,139.697174,"82席
(禁煙:32/喫煙:50)"
46,新宿明治通り店 | 喫茶室ルノアール,東京都,新宿区,新宿3-13-5クリハシビル2F,都営地下鉄新宿3丁目駅E3出口を出たら右へ。右手角にあるコンビニと同ビルの2階になります。,03-6273-0135,全日 ：8：00-23：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/60,TRUE,TRUE,TRUE,FALSE,35.6920669,139.7058763,"62席
(禁煙:28/喫煙:34)"
47,新宿靖国通り店 | 喫茶室ルノアール ,東京都,新宿区,歌舞伎町1-1-19同栄新宿ビル1F,JR新宿駅東口徒歩8分 靖国通り新宿区役所前交差点横,03-3202-1870,"平日 ：8：00-翌6：00
土曜日：8：00-翌6：00
日曜日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/31,TRUE,TRUE,TRUE,FALSE,35.6932073,139.7039415,"56席
(禁煙:29/喫煙:27)"
48,新大久保駅前店 | 喫茶室ルノアール ,東京都,新宿区,百人町2-11-25新戸山ビル2F,JR新大久保駅徒歩1分大久保通り沿い、JR大久保駅方向2つ目向う角2階,03-3361-0269,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/116,TRUE,TRUE,TRUE,FALSE,35.7017754,139.6991746,"69席
(禁煙:42/喫煙:27)"
49,新有楽町ビル店 | 喫茶室ルノアール ,東京都,千代田区,有楽町1-12-1新有楽町ビル1F,"JR山手線有楽町駅、京橋口より徒歩4分ビックカメラ向かい
 
 東京メトロ有楽町線有楽町駅下車、D2出口よりすぐ",03-6213-5580,"平日 ：7：30-23：00
土曜日：8：00-23：00
日祝日：10：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/25,TRUE,TRUE,TRUE,FALSE,35.6755361,139.7618536,"54席
(禁煙:0/喫煙:54)"
50,神田南口駅前店 | 喫茶室ルノアール,東京都,千代田区,鍛冶町2-1-4東和ビル2F,JR神田駅南口を出てすぐ前,03-5289-8456,"平日 ：7：00-23：00
土曜日：7：00-23：00
日祝日：8：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/122,TRUE,TRUE,TRUE,FALSE,35.6911807,139.7712183,"45席
(禁煙:45/喫煙:0)"
51,神田北口駅前店 | 喫茶室ルノアール,東京都,千代田区,内神田3-21-8神田駅北口合同ビル2F,JR神田駅北口を出て正面,03-3255-8620,"平日 ：7：00-23：00
土曜日：8：00-23：00
日祝日：8：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/57,TRUE,TRUE,TRUE,FALSE,35.6927498,139.7706712,"50席
(禁煙:50/喫煙:0)"
52,水道橋西口店 | 喫茶室ルノアール,東京都,千代田区,神田三崎町3-6-13山京中央ビル1F,JR総武線水道橋駅西口交差点を渡り飯田橋方面徒歩1分,03-3288-1578,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/111,TRUE,TRUE,TRUE,FALSE,35.70172,139.7515323,"95席
(禁煙:53/喫煙:42)"
53,西銀座店 | 喫茶室ルノアール ,東京都,中央区,銀座2-5-5共同ビル西銀座1F,地下鉄銀座線銀座駅Ａ9出口徒歩2分ガス灯通り沿い,03-3567-7014,"平日 ：7：30-23：00
土曜日：8：00-23：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/14,TRUE,TRUE,TRUE,FALSE,35.673821,139.766936,"118席
(禁煙:55/喫煙:63)"
54,西日暮里第一店 | 喫茶室ルノアール,東京都,荒川区,西日暮里5-23-6ホワイトハウス2F,JR西日暮里駅東口駅前,03-3801-2230,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/45,TRUE,TRUE,TRUE,FALSE,35.732044,139.767608,
55,西武新宿駅前店 | 喫茶室ルノアール,東京都,新宿区,歌舞伎町1-26-6灯ビル2F,西武新宿駅0分駅前すぐロッテリア2階,03-5285-1405,全日：7：00-23：30,https://www.ginza-renoir.co.jp/shopsearch/shops/view/115,TRUE,TRUE,TRUE,FALSE,35.6950485,139.700451,"81席
(禁煙:30/喫煙:51)"
56,赤坂見附店 | 喫茶室ルノアール,東京都,港区,赤坂3-10-2赤坂コマースビル2F,地下鉄丸の内線または銀座線赤坂見附駅より徒歩1分,03-5549-4707,"平日 ：7：30-23：00
土曜日：8：00-23：00
日祝日：11：00-20：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/10,TRUE,TRUE,TRUE,FALSE,35.6763262,139.7366823,"57席
(禁煙:28/喫煙:29)"
57,千駄ヶ谷駅前店 | 喫茶室ルノアール,東京都,渋谷区,千駄ヶ谷1-30-8ダヴィンチ千駄ヶ谷1F,JR千駄ヶ谷駅徒歩0分交差点渡り右手すぐ1階,03-3408-9125,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/30,TRUE,TRUE,TRUE,FALSE,35.6809357,139.7100254,"90席
(禁煙:68/喫煙:22)"
58,川越店 | 喫茶室ルノアール,埼玉県,川越市,脇田町103川越マイン3F,JR川越駅東口川越マイン3階,049-224-4420,全日:10:00-22:00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/4,TRUE,TRUE,TRUE,TRUE,35.907267,139.48418,"72席
(禁煙:32/喫煙:40)"
59,川崎銀柳街店 | 喫茶室ルノアール ,神奈川県,川崎市,川崎区駅前本町3-3ムラタビル2F,JR川崎駅東口徒歩4分銀柳街中程,044-245-4164,全日 ：7：30-23：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/37,TRUE,TRUE,TRUE,FALSE,35.529705,139.699179,"59席
(禁煙:39/喫煙:20)"
60,川崎東口駅前店 | 喫茶室ルノアール ,神奈川県,川崎市,川崎区駅前本町11-1パシフィックマークス川崎2F,"JR川崎駅中央東口より徒歩2分
 
 京急川崎駅より徒歩3分",044-589-5730,全日 7:30-23:00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/20,TRUE,TRUE,TRUE,TRUE,35.5316938,139.6990349,"46席
(禁煙:22/喫煙:24)"
61,巣鴨駅前店 | 喫茶室ルノアール,東京都,豊島区,巣鴨1-15-1宮田ビル2F,JR巣鴨駅南口徒歩0分ロータリー左手パチンコ店2階,03-3942-9349,全日：7：30-23：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/104,TRUE,TRUE,TRUE,FALSE,35.7331841,139.7399226,"70席
(禁煙:30/喫煙:40)"
62,代々木西口駅前店 | 喫茶室ルノアール,東京都,渋谷区,代々木1-30-6第一U・Iビル1F,JR代々木駅西口交差点左手坂を下り約50ｍ右側1階,03-3379-0583,"平日 ：7：30-23：00
土曜日：7：30-23：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/27,TRUE,TRUE,TRUE,FALSE,35.681642,139.7019669,"60席
(禁煙:28/喫煙:32)"
63,大久保店 | 喫茶室ルノアール,東京都,新宿区,百人町1-18-8大久保角ビル2F,JR総武線大久保駅北口を左手へ大久保通り沿い、北新宿1丁目交差点の手前左手角徒歩1分,03-3368-2209,"平日 ：7：30-23：00
土曜日：8：00-22：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/58,TRUE,TRUE,TRUE,FALSE,35.701708,139.695522,"93席
(禁煙:13/喫煙:80)"
64,大船店 | 喫茶室ルノアール ,神奈川県,鎌倉市,大船1-7-1サザンウインズ大船ビル2F,JR大船駅東口徒歩2分サザンウインズ大船ビル2階,0467-44-9790,"平日 ：7：30-22：30
土曜日：8：00-22：00
日祝日：8：00-22：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/90,TRUE,TRUE,TRUE,FALSE,35.3538,139.532238,"60席
(禁煙:0/喫煙:60)"
65,池袋サンシャイン60通り店 | 喫茶室ルノアール ,東京都,豊島区,東池袋1-11-4大和ビル2F,ＪＲ池袋駅東口より徒歩2分,03-5396-0012,"平日 ：7：30-23：30
土曜日：7：30-23：30
日祝日：8：00-23：00",https://www.ginza-renoir.co.jp/shopsearch/shops/view/12,TRUE,TRUE,TRUE,TRUE,35.7296955,139.7142546,"85席
(禁煙:64/喫煙:21)"
66,池袋パルコ横店 | 喫茶室ルノアール,東京都,豊島区,東池袋1-42-8第一イン池袋ビルB1F,JR池袋駅東口出て大通りから駅ビル「パルコ」左横の駅前「東京点心包家」角から左に入って30m,03-5957-7085,全日：7：30-23：00,https://www.ginza-renoir.co.jp/shopsearch/shops/view/114,TRUE,TRUE,TRUE,FALSE,35.732041,139.712825,"86席
(禁煙:32/喫煙:54)"
